,background,1,2,3,4
389,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
390,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
391,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.999988889
392,0.999978948,5.26E-06,5.26E-06,5.26E-06,5.26E-06
393,2.50E-05,0.999900012,2.50E-05,2.50E-05,2.50E-05
394,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
395,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
396,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
397,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
398,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
399,5.88E-06,5.88E-06,5.88E-06,0.999976471,5.88E-06
400,8.33E-06,8.33E-06,8.33E-06,0.999966668,8.33E-06
401,6.67E-06,6.67E-06,6.67E-06,6.67E-06,0.999973334
402,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
403,1.00E-04,1.00E-04,1.00E-04,0.9996002,1.00E-04
404,5.00E-05,5.00E-05,5.00E-05,0.99980005,5.00E-05
405,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
406,1.67E-05,1.67E-05,1.67E-05,1.67E-05,0.999933339
407,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
408,6.67E-06,0.999973334,6.67E-06,6.67E-06,6.67E-06
409,5.00E-05,0.99980005,5.00E-05,5.00E-05,5.00E-05
410,1.67E-05,0.999933339,1.67E-05,1.67E-05,1.67E-05
411,7.14E-06,0.99997143,7.14E-06,7.14E-06,7.14E-06
412,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
413,3.33E-05,0.999866689,3.33E-05,3.33E-05,3.33E-05
414,0.142861224,0.857095922,1.43E-05,1.43E-05,1.43E-05
415,2.50E-05,0.999900012,2.50E-05,2.50E-05,2.50E-05
416,1.43E-05,0.999942861,1.43E-05,1.43E-05,1.43E-05
417,3.33E-05,0.999866689,3.33E-05,3.33E-05,3.33E-05
418,1.67E-05,0.999933339,1.67E-05,1.67E-05,1.67E-05
419,6.67E-06,0.999973334,6.67E-06,6.67E-06,6.67E-06
420,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
421,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
422,8.33E-06,0.999966668,8.33E-06,8.33E-06,8.33E-06
423,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
424,8.33E-06,0.999966668,8.33E-06,8.33E-06,8.33E-06
425,9.09E-06,9.09E-06,0.999963638,9.09E-06,9.09E-06
426,2.94E-06,0.999988235,2.94E-06,2.94E-06,2.94E-06
427,0.999987879,3.03E-06,3.03E-06,3.03E-06,3.03E-06
428,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
429,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
430,0.411758478,0.588223876,5.88E-06,5.88E-06,5.88E-06
431,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
432,2.63E-06,0.999989474,2.63E-06,2.63E-06,2.63E-06
433,9.09E-06,9.09E-06,0.999963638,9.09E-06,9.09E-06
434,0.749931259,2.50E-05,2.50E-05,0.249993751,2.50E-05
435,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
436,1.67E-05,0.999933339,1.67E-05,1.67E-05,1.67E-05
437,0.999963638,9.09E-06,9.09E-06,9.09E-06,9.09E-06
438,0.999960002,1.00E-05,1.00E-05,1.00E-05,1.00E-05
439,1.43E-05,0.999942861,1.43E-05,1.43E-05,1.43E-05
440,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
441,0.166669444,0.83328056,1.67E-05,1.67E-05,1.67E-05
442,8.33E-06,0.999966668,8.33E-06,8.33E-06,8.33E-06
443,1.43E-05,0.999942861,1.43E-05,1.43E-05,1.43E-05
444,5.00E-06,0.999980001,5.00E-06,5.00E-06,5.00E-06
445,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
446,0.999969232,7.69E-06,7.69E-06,7.69E-06,7.69E-06
447,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
448,0.888850619,0.111116049,1.11E-05,1.11E-05,1.11E-05
449,0.999963638,9.09E-06,9.09E-06,9.09E-06,9.09E-06
450,3.33E-05,0.999866689,3.33E-05,3.33E-05,3.33E-05
451,0.99997143,7.14E-06,7.14E-06,7.14E-06,7.14E-06
452,0.636343803,0.363628926,9.09E-06,9.09E-06,9.09E-06
453,2.50E-05,2.50E-05,2.50E-05,2.50E-05,0.999900012
454,0.999960002,1.00E-05,1.00E-05,1.00E-05,1.00E-05
455,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
456,6.67E-06,0.999973334,6.67E-06,6.67E-06,6.67E-06
457,7.69E-06,0.999969232,7.69E-06,7.69E-06,7.69E-06
458,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
459,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
460,2.86E-06,0.999988572,2.86E-06,2.86E-06,2.86E-06
461,1.11E-05,1.11E-05,1.11E-05,0.999955558,1.11E-05
462,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
463,2.38E-06,2.38E-06,0.999990476,2.38E-06,2.38E-06
464,0.999992,2.00E-06,2.00E-06,2.00E-06,2.00E-06
465,2.08E-06,2.08E-06,0.999991667,2.08E-06,2.08E-06
466,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
467,5.56E-06,5.56E-06,5.56E-06,0.999977778,5.56E-06
468,4.00E-06,4.00E-06,4.00E-06,0.999984,4.00E-06
469,9.09E-06,0.999963638,9.09E-06,9.09E-06,9.09E-06
470,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
471,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
472,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
473,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.999988889
474,0.999978948,5.26E-06,5.26E-06,5.26E-06,5.26E-06
475,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
476,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
477,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
478,5.88E-06,5.88E-06,5.88E-06,0.999976471,5.88E-06
479,8.33E-06,8.33E-06,8.33E-06,0.999966668,8.33E-06
480,6.67E-06,6.67E-06,6.67E-06,6.67E-06,0.999973334
481,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
482,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
483,0.999969232,7.69E-06,7.69E-06,7.69E-06,7.69E-06
484,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
485,2.00E-05,2.00E-05,2.00E-05,0.999920008,2.00E-05
486,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
487,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
488,0.999987879,3.03E-06,3.03E-06,3.03E-06,3.03E-06
489,0.749931259,2.50E-05,2.50E-05,0.249993751,2.50E-05
490,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
491,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
492,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
493,3.33E-05,0.999866689,3.33E-05,3.33E-05,3.33E-05
494,5.00E-05,0.99980005,5.00E-05,5.00E-05,5.00E-05
495,7.69E-06,0.999969232,7.69E-06,7.69E-06,7.69E-06
496,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
497,2.00E-05,2.00E-05,2.00E-05,2.00E-05,0.999920008
498,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
499,0.777745681,0.222220988,1.11E-05,1.11E-05,1.11E-05
500,2.50E-05,0.999900012,2.50E-05,2.50E-05,2.50E-05
501,2.50E-05,0.999900012,2.50E-05,2.50E-05,2.50E-05
502,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
503,5.00E-05,0.99980005,5.00E-05,5.00E-05,5.00E-05
504,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
505,1.00E-04,0.9996002,1.00E-04,1.00E-04,1.00E-04
506,2.86E-06,0.999988572,2.86E-06,2.86E-06,2.86E-06
507,1.11E-05,1.11E-05,1.11E-05,0.999955558,1.11E-05
508,1.11E-05,0.999955558,1.11E-05,1.11E-05,1.11E-05
509,2.38E-06,2.38E-06,0.999990476,2.38E-06,2.38E-06
510,2.00E-06,2.00E-06,0.999992,2.00E-06,2.00E-06
511,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
512,2.08E-06,2.08E-06,0.999991667,2.08E-06,2.08E-06
513,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
514,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
515,5.56E-06,5.56E-06,5.56E-06,0.999977778,5.56E-06
516,4.00E-06,4.00E-06,4.00E-06,0.999984,4.00E-06
517,9.09E-06,0.999963638,9.09E-06,9.09E-06,9.09E-06
518,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
519,9.09E-06,0.999963638,9.09E-06,9.09E-06,9.09E-06
520,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.999988889
521,5.88E-06,0.999976471,5.88E-06,5.88E-06,5.88E-06
522,0.999978948,5.26E-06,5.26E-06,5.26E-06,5.26E-06
523,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
524,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
525,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
526,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
527,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
528,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
529,5.88E-06,5.88E-06,5.88E-06,0.999976471,5.88E-06
530,8.33E-06,8.33E-06,8.33E-06,0.999966668,8.33E-06
531,6.67E-06,6.67E-06,6.67E-06,6.67E-06,0.999973334
532,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
533,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
534,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
535,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
536,0.2,0.799985,5.00E-06,5.00E-06,5.00E-06
537,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
538,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
539,1.43E-05,1.43E-05,1.43E-05,0.999942861,1.43E-05
540,1.25E-05,1.25E-05,1.25E-05,1.25E-05,0.999950003
541,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
542,1.00E-04,0.9996002,1.00E-04,1.00E-04,1.00E-04
543,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
544,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
545,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
546,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
547,0.125001562,0.874985938,4.17E-06,4.17E-06,4.17E-06
548,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
549,0.999987879,3.03E-06,3.03E-06,3.03E-06,3.03E-06
550,0.999975001,6.25E-06,6.25E-06,6.25E-06,6.25E-06
551,0.857095922,0.142861224,1.43E-05,1.43E-05,1.43E-05
552,2.50E-05,2.50E-05,2.50E-05,0.999900012,2.50E-05
553,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
554,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
555,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
556,9.09E-06,0.999963638,9.09E-06,9.09E-06,9.09E-06
557,0.333325926,0.666640742,1.11E-05,1.11E-05,1.11E-05
558,0.999963638,9.09E-06,9.09E-06,9.09E-06,9.09E-06
559,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
560,5.00E-05,5.00E-05,5.00E-05,0.99980005,5.00E-05
561,2.50E-05,0.999900012,2.50E-05,2.50E-05,2.50E-05
562,3.33E-05,0.999866689,3.33E-05,3.33E-05,3.33E-05
563,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
564,1.43E-05,0.999942861,1.43E-05,1.43E-05,1.43E-05
565,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
566,2.50E-05,0.999900012,2.50E-05,2.50E-05,2.50E-05
567,0.142861224,0.857095922,1.43E-05,1.43E-05,1.43E-05
568,1.43E-05,0.999942861,1.43E-05,1.43E-05,1.43E-05
569,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
570,2.00E-05,2.00E-05,2.00E-05,0.999920008,2.00E-05
571,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
572,7.69E-06,7.69E-06,7.69E-06,0.999969232,7.69E-06
573,4.55E-06,0.999981819,4.55E-06,4.55E-06,4.55E-06
574,3.33E-05,0.999866689,3.33E-05,3.33E-05,3.33E-05
575,8.33E-06,0.999966668,8.33E-06,8.33E-06,8.33E-06
576,0.624973439,0.374989063,1.25E-05,1.25E-05,1.25E-05
577,2.00E-05,0.999920008,2.00E-05,2.00E-05,2.00E-05
578,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
579,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
580,1.11E-05,0.999955558,1.11E-05,1.11E-05,1.11E-05
581,1.00E-05,0.999960002,1.00E-05,1.00E-05,1.00E-05
582,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
583,3.33E-05,0.999866689,3.33E-05,3.33E-05,3.33E-05
584,3.33E-05,3.33E-05,0.999866689,3.33E-05,3.33E-05
585,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
586,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
587,0.363628926,0.636343803,9.09E-06,9.09E-06,9.09E-06
588,1.67E-05,0.999933339,1.67E-05,1.67E-05,1.67E-05
589,1.67E-05,0.999933339,1.67E-05,1.67E-05,1.67E-05
590,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
591,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
592,2.86E-06,0.999988572,2.86E-06,2.86E-06,2.86E-06
593,1.11E-05,1.11E-05,1.11E-05,0.999955558,1.11E-05
594,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
595,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
596,1.11E-05,0.999955558,1.11E-05,1.11E-05,1.11E-05
597,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
598,2.38E-06,2.38E-06,0.999990476,2.38E-06,2.38E-06
599,2.00E-06,2.00E-06,0.999992,2.00E-06,2.00E-06
600,2.08E-06,2.08E-06,0.999991667,2.08E-06,2.08E-06
601,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
602,5.56E-06,5.56E-06,5.56E-06,0.999977778,5.56E-06
603,4.00E-06,4.00E-06,4.00E-06,0.999984,4.00E-06
604,9.09E-06,0.999963638,9.09E-06,9.09E-06,9.09E-06
605,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
606,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
607,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
608,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
609,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
610,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
611,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
612,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
613,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
614,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
615,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.999988889
616,0.999960002,1.00E-05,1.00E-05,1.00E-05,1.00E-05
617,0.999978948,5.26E-06,5.26E-06,5.26E-06,5.26E-06
618,0.999960002,1.00E-05,1.00E-05,1.00E-05,1.00E-05
619,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
620,0.823511073,0.17647128,5.88E-06,5.88E-06,5.88E-06
621,1.11E-05,1.11E-05,0.999955558,1.11E-05,1.11E-05
622,5.88E-06,5.88E-06,5.88E-06,0.999976471,5.88E-06
623,8.33E-06,8.33E-06,8.33E-06,0.999966668,8.33E-06
624,6.67E-06,6.67E-06,6.67E-06,6.67E-06,0.999973334
625,0.999960002,1.00E-05,1.00E-05,1.00E-05,1.00E-05
626,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
627,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
628,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
629,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
630,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
631,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
632,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
633,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
634,8.33E-06,0.999966668,8.33E-06,8.33E-06,8.33E-06
635,6.67E-06,0.999973334,6.67E-06,6.67E-06,6.67E-06
636,2.00E-05,0.999920008,2.00E-05,2.00E-05,2.00E-05
637,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
638,0.799985,0.2,5.00E-06,5.00E-06,5.00E-06
639,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
640,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
641,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
642,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
643,0.999987879,3.03E-06,3.03E-06,3.03E-06,3.03E-06
644,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
645,5.26E-06,0.999978948,5.26E-06,5.26E-06,5.26E-06
646,7.69E-06,7.69E-06,0.999969232,7.69E-06,7.69E-06
647,2.50E-05,2.50E-05,2.50E-05,0.999900012,2.50E-05
648,4.17E-06,0.999983334,4.17E-06,4.17E-06,4.17E-06
649,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
650,1.00E-04,1.00E-04,0.9996002,1.00E-04,1.00E-04
651,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
652,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
653,1.00E-05,0.999960002,1.00E-05,1.00E-05,1.00E-05
654,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
655,2.00E-05,2.00E-05,2.00E-05,2.00E-05,0.999920008
656,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
657,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
658,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
659,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
660,2.50E-05,0.999900012,2.50E-05,2.50E-05,2.50E-05
661,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
662,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
663,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
664,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
665,0.999960002,1.00E-05,1.00E-05,1.00E-05,1.00E-05
666,0.999963638,9.09E-06,9.09E-06,9.09E-06,9.09E-06
667,0.999975001,6.25E-06,6.25E-06,6.25E-06,6.25E-06
668,1.11E-05,0.999955558,1.11E-05,1.11E-05,1.11E-05
669,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
670,0.999973334,6.67E-06,6.67E-06,6.67E-06,6.67E-06
671,7.14E-06,0.99997143,7.14E-06,7.14E-06,7.14E-06
672,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
673,0.2,0.799970002,1.00E-05,1.00E-05,1.00E-05
674,2.86E-06,0.999988572,2.86E-06,2.86E-06,2.86E-06
675,1.11E-05,1.11E-05,1.11E-05,0.999955558,1.11E-05
676,1.00E-04,1.00E-04,1.00E-04,0.9996002,1.00E-04
677,0.249993751,0.749931259,2.50E-05,2.50E-05,2.50E-05
678,0.976181236,2.38E-06,0.023811621,2.38E-06,2.38E-06
679,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
680,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
681,2.00E-06,2.00E-06,0.999992,2.00E-06,2.00E-06
682,2.08E-06,2.08E-06,0.999991667,2.08E-06,2.08E-06
683,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
684,5.56E-06,5.56E-06,5.56E-06,0.999977778,5.56E-06
685,5.00E-05,5.00E-05,5.00E-05,5.00E-05,0.99980005
686,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
687,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
688,4.00E-06,4.00E-06,4.00E-06,0.999984,4.00E-06
689,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
690,9.09E-06,0.999963638,9.09E-06,9.09E-06,9.09E-06
691,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
692,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
693,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
694,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
695,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
696,0.999969232,7.69E-06,7.69E-06,7.69E-06,7.69E-06
697,0.470580277,5.88E-06,0.529402076,5.88E-06,5.88E-06
698,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
699,2.50E-05,2.50E-05,2.50E-05,0.999900012,2.50E-05
700,7.69E-06,0.999969232,7.69E-06,7.69E-06,7.69E-06
701,2.78E-06,2.78E-06,2.78E-06,2.78E-06,0.999988889
702,0.999978948,5.26E-06,5.26E-06,5.26E-06,5.26E-06
703,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
704,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
705,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
706,5.88E-06,5.88E-06,5.88E-06,0.999976471,5.88E-06
707,8.33E-06,8.33E-06,8.33E-06,0.999966668,8.33E-06
708,6.67E-06,6.67E-06,6.67E-06,6.67E-06,0.999973334
709,1.67E-05,0.999933339,1.67E-05,1.67E-05,1.67E-05
710,1.25E-05,1.25E-05,1.25E-05,1.25E-05,0.999950003
711,5.00E-05,0.99980005,5.00E-05,5.00E-05,5.00E-05
712,2.50E-05,0.999900012,2.50E-05,2.50E-05,2.50E-05
713,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
714,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
715,2.00E-05,0.999920008,2.00E-05,2.00E-05,2.00E-05
716,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
717,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
718,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
719,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
720,5.00E-06,5.00E-06,5.00E-06,0.999980001,5.00E-06
721,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
722,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
723,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
724,0.999973334,6.67E-06,6.67E-06,6.67E-06,6.67E-06
725,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
726,0.249997917,8.33E-06,0.749977084,8.33E-06,8.33E-06
727,0.899965002,0.100005,1.00E-05,1.00E-05,1.00E-05
728,0.999987879,3.03E-06,3.03E-06,3.03E-06,3.03E-06
729,0.99997143,7.14E-06,7.14E-06,7.14E-06,7.14E-06
730,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
731,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
732,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
733,2.00E-05,2.00E-05,2.00E-05,0.999920008,2.00E-05
734,2.50E-05,2.50E-05,2.50E-05,0.999900012,2.50E-05
735,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
736,1.25E-05,0.999950003,1.25E-05,1.25E-05,1.25E-05
737,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
738,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
739,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
740,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
741,0.99997143,7.14E-06,7.14E-06,7.14E-06,7.14E-06
742,0.999955558,1.11E-05,1.11E-05,1.11E-05,1.11E-05
743,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
744,0.999900012,2.50E-05,2.50E-05,2.50E-05,2.50E-05
745,0.9996002,1.00E-04,1.00E-04,1.00E-04,1.00E-04
746,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
747,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
748,0.99997143,7.14E-06,7.14E-06,7.14E-06,7.14E-06
749,0.142861224,0.857095922,1.43E-05,1.43E-05,1.43E-05
750,0.599960004,2.00E-05,2.00E-05,2.00E-05,0.399980002
751,0.999942861,1.43E-05,1.43E-05,1.43E-05,1.43E-05
752,0.999950003,1.25E-05,1.25E-05,1.25E-05,1.25E-05
753,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
754,5.00E-05,5.00E-05,5.00E-05,5.00E-05,0.99980005
755,0.99980005,5.00E-05,5.00E-05,5.00E-05,5.00E-05
756,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
757,0.999933339,1.67E-05,1.67E-05,1.67E-05,1.67E-05
758,1.00E-04,1.00E-04,1.00E-04,0.9996002,1.00E-04
759,3.33E-05,0.999866689,3.33E-05,3.33E-05,3.33E-05
760,0.666640742,0.333325926,1.11E-05,1.11E-05,1.11E-05
761,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
762,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
763,2.86E-06,0.999988572,2.86E-06,2.86E-06,2.86E-06
764,1.11E-05,1.11E-05,1.11E-05,0.999955558,1.11E-05
765,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
766,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
767,1.11E-05,0.999955558,1.11E-05,1.11E-05,1.11E-05
768,0.999866689,3.33E-05,3.33E-05,3.33E-05,3.33E-05
769,2.38E-06,2.38E-06,0.999990476,2.38E-06,2.38E-06
770,2.00E-06,2.00E-06,0.999992,2.00E-06,2.00E-06
771,0.666627781,0.333322223,1.67E-05,1.67E-05,1.67E-05
772,2.08E-06,2.08E-06,0.999991667,2.08E-06,2.08E-06
773,0.999920008,2.00E-05,2.00E-05,2.00E-05,2.00E-05
774,0.999976471,5.88E-06,5.88E-06,5.88E-06,5.88E-06
775,5.56E-06,5.56E-06,5.56E-06,0.999977778,5.56E-06
776,4.00E-06,4.00E-06,4.00E-06,0.999984,4.00E-06
777,9.09E-06,0.999963638,9.09E-06,9.09E-06,9.09E-06
